Mach,CD Power-Off
11.76,0.143114566
11.77,0.143100572
11.78,0.143086611
11.79,0.143072683
11.8,0.143058779
11.81,0.143044908
11.82,0.14303106
11.83,0.143017245
11.84,0.143003462
11.85,0.142989702
11.86,0.142975966
11.87,0.142962262
11.88,0.142948591
11.89,0.142934941
11.9,0.142921324
11.91,0.142907731
11.92,0.142894169
11.93,0.14288064
11.94,0.142867133
11.95,0.142853658
11.96,0.142840205
11.97,0.142826785
11.98,0.142813386
11.99,0.142800019
12,0.142786675
12.01,0.142773361
12.02,0.142760079
12.03,0.142746821
12.04,0.142733582
12.05,0.142720376
12.06,0.142707201
12.07,0.142694048
12.08,0.142680916
12.09,0.142667825
12.1,0.142654746
12.11,0.142641708
12.12,0.142628681
12.13,0.142615686
12.14,0.14260272
12.15,0.142589786
12.16,0.142576864
12.17,0.142563982
12.18,0.14255112
12.19,0.142538281
12.2,0.142525471
12.21,0.142512682
12.22,0.142499924
12.23,0.142487186
12.24,0.142474479
12.25,0.142461792
12.26,0.142449135
12.27,0.142436509
12.28,0.142423893
12.29,0.142411308
12.3,0.142398751
12.31,0.142386216
12.32,0.142373711
12.33,0.142361226
12.34,0.14234877
12.35,0.142336345
12.36,0.142323929
12.37,0.142311544
12.38,0.142299187
12.39,0.14228685
12.4,0.142274544
12.41,0.142262256
12.42,0.142249989
12.43,0.14223775
12.44,0.142225542
12.45,0.142213352
12.46,0.142201182
12.47,0.14218904
12.48,0.142176918
12.49,0.142164816
12.5,0.142152752
12.51,0.142140698
12.52,0.142128673
12.53,0.142116677
12.54,0.142104699
12.55,0.142092749
12.56,0.142080809
12.57,0.142068909
12.58,0.142057017
12.59,0.142045163
12.6,0.142033318
12.61,0.142021501
12.62,0.142009712
12.63,0.141997943
12.64,0.141986192
12.65,0.141974469
12.66,0.141962774
12.67,0.141951088
12.68,0.141939429
12.69,0.1419278
12.7,0.141916178
12.71,0.141904595
12.72,0.141893029
12.73,0.141881481
12.74,0.141869962
12.75,0.141858459
12.76,0.141846975
12.77,0.141835519
12.78,0.141824091
12.79,0.14181267
12.8,0.141801287
12.81,0.141789911
12.82,0.141778564
12.83,0.141767233
12.84,0.14175593
12.85,0.141744645
12.86,0.141733386
12.87,0.141722147
12.88,0.141710923
12.89,0.141699726
12.9,0.141688557
12.91,0.141677396
12.92,0.141666261
12.93,0.141655143
12.94,0.141644052
12.95,0.141632979
12.96,0.141621922
12.97,0.141610892
12.98,0.141599889
12.99,0.141588904
13,0.141577934
13.01,0.141566982
13.02,0.141556055
13.03,0.141545147
13.04,0.141534264
13.05,0.141523398
13.06,0.141512548
13.07,0.141501725
13.08,0.141490919
13.09,0.141480138
13.1,0.141469374
13.11,0.141458626
13.12,0.141447895
13.13,0.141437191
13.14,0.141426501
13.15,0.141415839
13.16,0.141405192
13.17,0.141394571
13.18,0.141383967
13.19,0.141373378
13.2,0.141362805
13.21,0.141352258
13.22,0.141341728
13.23,0.141331223
13.24,0.141320733
13.25,0.141310259
13.26,0.141299812
13.27,0.141289379
13.28,0.141278963
13.29,0.141268572
13.3,0.141258197
13.31,0.141247847
13.32,0.141237503
13.33,0.141227184
13.34,0.141216879
13.35,0.141206602
13.36,0.141196349
13.37,0.141186101
13.38,0.141175879
13.39,0.141165671
13.4,0.14115548
13.41,0.141145313
13.42,0.141135161
13.43,0.141125034
13.44,0.141114923
13.45,0.141104826
13.46,0.141094754
13.47,0.141084687
13.48,0.141074645
13.49,0.141064628
13.5,0.141054626
13.51,0.141044638
13.52,0.141034665
13.53,0.141024718
13.54,0.141014783
13.55,0.141004865
13.56,0.14099497
13.57,0.14098509
13.58,0.140975235
13.59,0.140965384
13.6,0.140955558
13.61,0.140945756
13.62,0.140935959
13.63,0.140926185
13.64,0.140916436
13.65,0.140906692
13.66,0.140896971
13.67,0.140887265
13.68,0.140877582
13.69,0.140867915
13.7,0.14085826
13.71,0.14084862
13.72,0.140839005
13.73,0.140829403
13.74,0.140819815
13.75,0.140810251
13.76,0.140800701
13.77,0.140791164
13.78,0.140781653
13.79,0.140772144
13.8,0.140762669
13.81,0.140753198
13.82,0.140743751
13.83,0.140734317
13.84,0.140724897
13.85,0.140715499
13.86,0.140706117
13.87,0.140696747
13.88,0.140687392
13.89,0.140678059
13.9,0.14066874
13.91,0.140659444
13.92,0.140650152
13.93,0.140640883
13.94,0.140631638
13.95,0.140622395
