Mach,CD Power-On
17.02,0.142900336
17.03,0.142894908
17.04,0.142889487
17.05,0.142884074
17.06,0.142878677
17.07,0.142873275
17.08,0.142867893
17.09,0.142862517
17.1,0.142857137
17.11,0.142851775
17.12,0.14284642
17.13,0.142841071
17.14,0.142835739
17.15,0.142830404
17.16,0.142825085
17.17,0.142819765
17.18,0.14281446
17.19,0.142809162
17.2,0.14280235
17.21,0.142796565
17.22,0.142790786
17.23,0.142785014
17.24,0.142779257
17.25,0.142773497
17.26,0.142767754
17.27,0.142762016
17.28,0.142756284
17.29,0.142750559
17.3,0.142744841
17.31,0.142739127
17.32,0.142733421
17.33,0.14272772
17.34,0.142722036
17.35,0.142716358
17.36,0.142710675
17.37,0.142705009
17.38,0.14269935
17.39,0.142693696
17.4,0.142688058
17.41,0.142682416
17.42,0.142676781
17.43,0.142671162
17.44,0.142665538
17.45,0.142659931
17.46,0.14265433
17.47,0.142648735
17.48,0.142643145
17.49,0.142637561
17.5,0.142631984
17.51,0.142626422
17.52,0.142620857
17.53,0.142615297
17.54,0.142609753
17.55,0.142604216
17.56,0.142598684
17.57,0.142593158
17.58,0.142587638
17.59,0.142582124
17.6,0.142576615
17.61,0.142571123
17.62,0.142565627
17.63,0.142560147
17.64,0.142554661
17.65,0.142549192
17.66,0.142543729
17.67,0.142538271
17.68,0.14253282
17.69,0.142527383
17.7,0.142521944
17.71,0.14251651
17.72,0.142511091
17.73,0.142505668
17.74,0.142500261
17.75,0.14249486
17.76,0.142489453
17.77,0.142484075
17.78,0.142478691
17.79,0.142473311
17.8,0.142467939
17.81,0.142462571
17.82,0.14245722
17.83,0.142451874
17.84,0.142446524
17.85,0.142441189
17.86,0.14243586
17.87,0.142430536
17.88,0.142425218
17.89,0.142419906
17.9,0.1424146
17.91,0.142409308
17.92,0.142404012
17.93,0.142398733
17.94,0.142393449
17.95,0.142388179
17.96,0.142382916
17.97,0.142377648
17.98,0.142372396
17.99,0.142367159
18,0.142361917
18.01,0.142356682
18.02,0.142351451
18.03,0.142346236
18.04,0.142341016
18.05,0.142335812
18.06,0.142330614
18.07,0.14232542
18.08,0.142320232
18.09,0.14231505
18.1,0.142309873
18.11,0.142304701
18.12,0.142299534
18.13,0.142294384
18.14,0.142289228
18.15,0.142284078
18.16,0.142278943
18.17,0.142273813
18.18,0.142268679
18.19,0.142263559
18.2,0.142258446
18.21,0.142253348
18.22,0.142248244
18.23,0.142243146
18.24,0.142238054
18.25,0.142232977
18.26,0.142227895
18.27,0.142222828
18.28,0.142217756
18.29,0.142212699
18.3,0.142207648
18.31,0.142202602
18.32,0.142197562
18.33,0.142192526
18.34,0.142187505
18.35,0.14218248
18.36,0.14217746
18.37,0.142172445
18.38,0.142167446
18.39,0.142162451
18.4,0.142157451
18.41,0.142152466
18.42,0.142147487
18.43,0.142142514
18.44,0.142137544
18.45,0.14213258
18.46,0.142127621
18.47,0.142122677
18.48,0.142117728
18.49,0.142112784
18.5,0.142107856
18.51,0.142102932
18.52,0.142098003
18.53,0.14209309
18.54,0.142088181
18.55,0.142083278
18.56,0.142078379
18.57,0.142073485
18.58,0.142068597
18.59,0.142063713
18.6,0.142058843
18.61,0.14205397
18.62,0.142049111
18.63,0.142044248
18.64,0.142039399
18.65,0.142034554
18.66,0.142029715
18.67,0.142024881
18.68,0.142020051
18.69,0.142015227
18.7,0.142010407
18.71,0.142005592
18.72,0.142000782
18.73,0.141995987
18.74,0.141991187
18.75,0.141986402
18.76,0.141981611
18.77,0.141976836
18.78,0.141972055
18.79,0.141967289
18.8,0.141962527
18.81,0.141957771
18.82,0.141953019
18.83,0.141948272
18.84,0.14194354
18.85,0.141938802
18.86,0.14193407
18.87,0.141929352
18.88,0.141924629
18.89,0.141919921
18.9,0.141915217
18.91,0.141910507
18.92,0.141905813
18.93,0.141901124
18.94,0.141896439
18.95,0.141891759
18.96,0.141887084
18.97,0.141882413
18.98,0.141877756
18.99,0.141873094
19,0.141868438
19.01,0.141863795
19.02,0.141859147
19.03,0.141854515
19.04,0.141849876
19.05,0.141845253
19.06,0.141840634
19.07,0.141836019
19.08,0.141831409
19.09,0.141826803
19.1,0.141822203
19.11,0.141817606
19.12,0.141813024
19.13,0.141808437
19.14,0.141803855
19.15,0.141799287
19.16,0.141794713
19.17,0.141790154
19.18,0.141785599
19.19,0.14178105
19.2,0.141776494
19.21,0.141771953
19.22,0.141767416
19.23,0.141762885
19.24,0.141758356
19.25,0.141753833
19.26,0.141749314
19.27,0.14174481
19.28,0.1417403
19.29,0.141735805
19.3,0.141731304
19.31,0.141726818
19.32,0.141722326
19.33,0.141717848
19.34,0.141713376
19.35,0.141708906
19.36,0.141704442
19.37,0.141699982
19.38,0.141695526
19.39,0.141691074
19.4,0.141686627
19.41,0.141682185
19.42,0.141677746
19.43,0.141673323
19.44,0.141668892
19.45,0.141664477
19.46,0.141660057
19.47,0.14165565
19.48,0.141651248
19.49,0.141646839
19.5,0.141642446
19.51,0.141638056
19.52,0.141633671
19.53,0.14162929
19.54,0.141624914
19.55,0.141620541
19.56,0.141616183
19.57,0.141611819
19.58,0.141607459
19.59,0.141603114
19.6,0.141598762
19.61,0.141594425
19.62,0.141590082
19.63,0.141585753
19.64,0.14158142
19.65,0.1415771
19.66,0.141572784
19.67,0.141568472
19.68,0.141564164
19.69,0.14155986
19.7,0.141555561
19.71,0.141551266
19.72,0.141546985
19.73,0.141542698
19.74,0.141538415
19.75,0.141534137
19.76,0.141529872
19.77,0.141525611
19.78,0.141521345
19.79,0.141517093
19.8,0.141512845
19.81,0.141508591
19.82,0.141504351
19.83,0.141500116
19.84,0.141495884
19.85,0.141491656
19.86,0.141487432
19.87,0.141483212
19.88,0.141478997
19.89,0.141474786
19.9,0.141470588
19.91,0.141466384
19.92,0.141462195
19.93,0.141458
19.94,0.141453817
19.95,0.141449631
19.96,0.141445457
19.97,0.141441288
19.98,0.141437112
19.99,0.141432951
20,0.141428793
20.01,0.14142464
20.02,0.14142049
20.03,0.141416344
20.04,0.141412203
20.05,0.141408066
20.06,0.141403931
20.07,0.141399812
20.08,0.141395686
20.09,0.141391564
20.1,0.141387455
20.11,0.141383341
20.12,0.141379241
20.13,0.141375145
20.14,0.141371043
20.15,0.141366954
20.16,0.141362868
20.17,0.141358788
20.18,0.141354711
20.19,0.141350638
20.2,0.141346568
20.21,0.141342503
20.22,0.141338441
20.23,0.141334383
20.24,0.14133033
20.25,0.141326279
20.26,0.141322243
20.27,0.1413182
20.28,0.141314161
20.29,0.141310137
20.3,0.141306105
20.31,0.141302088
20.32,0.141298075
20.33,0.141294065
20.34,0.141290049
20.35,0.141286047
20.36,0.141282048
20.37,0.141278054
20.38,0.141274063
20.39,0.141270076
20.4,0.141266091
20.41,0.141262112
20.42,0.141258147
20.43,0.141254174
20.44,0.141250205
20.45,0.14124624
20.46,0.14124229
20.47,0.141238332
20.48,0.141234388
20.49,0.141230438
20.5,0.141226502
20.51,0.141222569
20.52,0.14121863
20.53,0.141214704
20.54,0.141210783
20.55,0.141206865
20.56,0.14120295
20.57,0.141199029
20.58,0.141195132
20.59,0.141191228
20.6,0.14118733
20.61,0.141183433
20.62,0.141179539
20.63,0.141175652
20.64,0.141171776
20.65,0.141167894
20.66,0.141164026
20.67,0.141160151
20.68,0.14115628
20.69,0.141152423
20.7,0.141148569
20.71,0.141144709
20.72,0.141140862
20.73,0.141137018
20.74,0.141133178
20.75,0.141129333
20.76,0.1411255
20.77,0.141121671
20.78,0.141117845
20.79,0.141114033
20.8,0.141110215
20.81,0.141106401
20.82,0.141102589
20.83,0.141098781
20.84,0.141094986
20.85,0.141091185
20.86,0.141087388
20.87,0.141083605
20.88,0.141079814
20.89,0.141076037
20.9,0.141072254
20.91,0.141068484
20.92,0.141064707
20.93,0.141060944
20.94,0.141057184
20.95,0.141053428
20.96,0.141049676
20.97,0.141045926
20.98,0.14104218
20.99,0.141038437
21,0.141034699
21.01,0.141030963
21.02,0.141027231
21.03,0.141023502
21.04,0.141019776
21.05,0.141016065
21.06,0.141012346
21.07,0.141008631
21.08,0.141004929
21.09,0.14100122
21.1,0.140997525
21.11,0.140993824
21.12,0.140990135
21.13,0.14098645
21.14,0.140982759
21.15,0.14097908
21.16,0.140975406
21.17,0.140971734
21.18,0.140968055
21.19,0.14096439
21.2,0.140960729
21.21,0.140957071
21.22,0.140953415
21.23,0.140949764
21.24,0.140946115
21.25,0.14094247
21.26,0.140938838
21.27,0.1409352
21.28,0.140931564
21.29,0.140927942
21.3,0.140924314
21.31,0.140920689
21.32,0.140917076
21.33,0.140913457
21.34,0.140909852
21.35,0.140906249
21.36,0.14090264
21.37,0.140899045
21.38,0.140895452
21.39,0.140891863
21.4,0.140888266
21.41,0.140884683
21.42,0.140881104
21.43,0.140877527
21.44,0.140873954
21.45,0.140870384
21.46,0.140866816
21.47,0.140863254
21.48,0.140859703
21.49,0.140856145
21.5,0.140852591
21.51,0.140849041
21.52,0.140845502
21.53,0.140841957
21.54,0.140838416
21.55,0.140834888
21.56,0.140831353
21.57,0.140827831
21.58,0.140824302
21.59,0.140820787
21.6,0.140817274
21.61,0.140813755
21.62,0.140810248
21.63,0.140806735
21.64,0.140803235
21.65,0.140799738
21.66,0.140796244
21.67,0.140792753
21.68,0.140789266
21.69,0.140785782
21.7,0.140782299
21.71,0.140778821
21.72,0.140775346
21.73,0.140771874
21.74,0.140768415
21.75,0.140764948
21.76,0.140761487
21.77,0.140758036
21.78,0.140754579
21.79,0.140751125
21.8,0.140747685
21.81,0.140744237
21.82,0.140740803
21.83,0.140737361
21.84,0.140733932
21.85,0.140730507
21.86,0.140727075
21.87,0.140723655
21.88,0.140720239
21.89,0.140716825
21.9,0.140713405
21.91,0.140709997
21.92,0.140706593
21.93,0.140703192
21.94,0.140699793
21.95,0.140696397
21.96,0.140693005
21.97,0.140689616
21.98,0.140686229
21.99,0.140682856
22,0.140679475
22.01,0.140676097
22.02,0.140672723
22.03,0.140669351
22.04,0.140665992
22.05,0.140662627
22.06,0.140659274
22.07,0.140655914
22.08,0.140652558
22.09,0.140649212
22.1,0.140645871
22.11,0.140642524
22.12,0.140639189
22.13,0.140635856
22.14,0.140632517
22.15,0.140629191
22.16,0.140625867
22.17,0.140622546
22.18,0.140619229
22.19,0.140615903
22.2,0.140612591
22.21,0.140609281
22.22,0.140605976
22.23,0.140602672
22.24,0.140599381
22.25,0.140596084
22.26,0.140592789
22.27,0.140589497
22.28,0.140586208
22.29,0.140582921
22.3,0.140579648
22.31,0.140576367
22.32,0.1405731
22.33,0.140569825
22.34,0.140566552
22.35,0.140563294
22.36,0.140560027
22.37,0.140556773
22.38,0.140553523
22.39,0.140550265
22.4,0.14054702
22.41,0.140543767
22.42,0.140540527
22.43,0.140537291
22.44,0.140534057
22.45,0.140530816
22.46,0.140527587
22.47,0.140524362
22.48,0.140521139
22.49,0.140517919
22.5,0.140514701
22.51,0.140511487
22.52,0.140508275
22.53,0.140505066
22.54,0.14050186
22.55,0.140498656
22.56,0.140495455
22.57,0.140492257
22.58,0.140489072
22.59,0.140485879
22.6,0.14048269
22.61,0.140479513
22.62,0.140476328
22.63,0.140473147
22.64,0.140469979
22.65,0.140466803
22.66,0.140463639
22.67,0.140460467
22.68,0.140457309
22.69,0.140454154
22.7,0.140450992
22.71,0.140447843
22.72,0.140444694
22.73,0.14044154
22.74,0.140438398
22.75,0.140435259
22.76,0.140432122
22.77,0.140428989
22.78,0.140425857
22.79,0.140422719
22.8,0.140419593
22.81,0.140416469
22.82,0.140413349
22.83,0.140410232
22.84,0.140407115
22.85,0.140404013
22.86,0.140400903
22.87,0.140397796
22.88,0.140394691
22.89,0.140391588
22.9,0.140388489
22.91,0.140385402
22.92,0.140382308
22.93,0.140375041
22.94,0.140371697
22.95,0.140368346
22.96,0.140365008
22.97,0.140361664
22.98,0.140358321
22.99,0.140354991
23,0.140351664
23.01,0.140348331
23.02,0.140345009
23.03,0.140341691
23.04,0.140338366
23.05,0.140335053
23.06,0.140331744
23.07,0.140328436
23.08,0.140325121
23.09,0.140321821
23.1,0.140318522
23.11,0.140315225
23.12,0.140311932
23.13,0.140308642
23.14,0.140305354
23.15,0.140302069
23.16,0.140298787
23.17,0.140295507
23.18,0.140292231
23.19,0.140288957
23.2,0.140285686
23.21,0.140282427
23.22,0.140279161
23.23,0.140275898
23.24,0.140272648
23.25,0.14026939
23.26,0.140266136
23.27,0.140262893
23.28,0.140259643
23.29,0.140256397
23.3,0.140253153
23.31,0.140249921
23.32,0.140246682
23.33,0.140243457
23.34,0.140240224
23.35,0.140237004
23.36,0.140233785
23.37,0.140230561
23.38,0.140227348
23.39,0.140224138
23.4,0.140220921
23.41,0.140217717
23.42,0.140214515
23.43,0.140211315
23.44,0.140208119
23.45,0.140204924
23.46,0.140201734
23.47,0.140198545
23.48,0.140195349
23.49,0.140192166
23.5,0.140188985
23.51,0.140185807
23.52,0.140182642
23.53,0.140179469
23.54,0.140176299
23.55,0.140173131
23.56,0.140169966
23.57,0.140166804
23.58,0.140163654
23.59,0.140160498
23.6,0.140157343
23.61,0.140154192
23.62,0.140151052
23.63,0.140147906
23.64,0.140144771
23.65,0.14014163
23.66,0.140138491
23.67,0.140135366
23.68,0.140132231
23.69,0.14012911
23.7,0.140125992
23.71,0.140122866
23.72,0.140119742
23.73,0.140116632
23.74,0.140113523
23.75,0.140110407
23.76,0.140107304
23.77,0.140104203
23.78,0.140101106
23.79,0.140098
23.8,0.140094907
23.81,0.140091817
23.82,0.140088729
23.83,0.140085643
23.84,0.140082561
23.85,0.14007948
23.86,0.140076393
23.87,0.140073327
23.88,0.140070255
23.89,0.140067184
23.9,0.140064117
23.91,0.140061051
23.92,0.140057989
23.93,0.140054928
23.94,0.140051871
23.95,0.140048815
23.96,0.140045773
23.97,0.140042723
23.98,0.140039674
23.99,0.14003664
24,0.140033597
24.01,0.140030556
24.02,0.140027529
24.03,0.140024494
24.04,0.14002146
24.05,0.14001844
24.06,0.140015413
24.07,0.140012396
24.08,0.140009374
24.09,0.140006364
24.1,0.140003344
24.11,0.14000034
24.12,0.139997337
24.13,0.139994325
24.14,0.139991317
24.15,0.139988322
24.16,0.139985328
24.17,0.139982337
24.18,0.139979338
24.19,0.139976352
24.2,0.139973368
24.21,0.139970387
24.22,0.139967409
24.23,0.139964432
24.24,0.139961448
24.25,0.139958476
24.26,0.139955506
24.27,0.13995254
24.28,0.139949575
24.29,0.139946613
24.3,0.139943654
24.31,0.139940696
24.32,0.139937751
24.33,0.139934798
24.34,0.139931849
24.35,0.139928901
24.36,0.139925956
24.37,0.139923013
24.38,0.139920082
24.39,0.139917144
24.4,0.139914208
24.41,0.139911285
24.42,0.139908353
24.43,0.139905424
24.44,0.139902508
24.45,0.139899584
24.46,0.139896662
24.47,0.139893753
24.48,0.139890836
24.49,0.13988793
24.5,0.139885018
24.51,0.139882118
24.52,0.13987921
24.53,0.139876315
24.54,0.139873412
24.55,0.139870522
24.56,0.139867623
24.57,0.139864737
24.58,0.139861853
24.59,0.139858962
24.6,0.139856082
24.61,0.139853205
24.62,0.13985033
24.63,0.139847449
24.64,0.139844578
24.65,0.139841711
24.66,0.139838845
24.67,0.139835982
24.68,0.139833121
24.69,0.139830262
24.7,0.139827406
24.71,0.139824544
24.72,0.139821702
24.73,0.139818852
24.74,0.139816005
24.75,0.13981316
24.76,0.139810318
24.77,0.139807476
24.78,0.13980464
24.79,0.139801803
24.8,0.139798969
24.81,0.139796149
24.82,0.13979332
24.83,0.139790493
24.84,0.139787668
24.85,0.139784856
24.86,0.139782035
24.87,0.139779218
24.88,0.139776402
24.89,0.139773599
24.9,0.139770788
24.91,0.139767979
24.92,0.139765182
24.93,0.139762378
24.94,0.139759585
24.95,0.139756785
24.96,0.139753998
24.97,0.139751201
24.98,0.139748409
24.99,0.139745627
25,0.139742839
0.01,0.743780015
0.02,0.663858295
0.03,0.623837604
0.04,0.598002451
0.05,0.57928541
0.06,0.564789983
0.07,0.553063844
0.08,0.543281857
0.09,0.534933344
0.1,0.527681785
0.11,0.521294374
0.12,0.515603952
0.13,0.510486696
0.14,0.505848577
0.15,0.501616444
0.16,0.497732573
0.17,0.494150554
0.18,0.490832589
0.19,0.487747529
0.2,0.484869397
0.21,0.482176344
0.22,0.479649912
0.23,0.477274225
0.24,0.475035666
0.25,0.472922452
0.26,0.471155271
0.27,0.46955642
0.28,0.468646856
0.29,0.467798028
0.3,0.467006045
0.31,0.466267562
0.32,0.465579474
0.33,0.465875715
0.34,0.466204321
0.35,0.46654146
0.36,0.466887365
0.37,0.467242335
0.38,0.467606669
0.39,0.467980678
0.4,0.468364693
0.41,0.468759083
0.42,0.469164218
0.43,0.4695805
0.44,0.470008388
0.45,0.470448333
0.46,0.470900806
0.47,0.471366367
0.48,0.471845576
0.49,0.472339026
0.5,0.472847377
0.51,0.473371329
0.52,0.473911635
0.53,0.474469095
0.54,0.475044582
0.55,0.475639056
0.56,0.47625351
0.57,0.476889065
0.58,0.477546895
0.59,0.478005015
0.6,0.478488114
0.61,0.479408228
0.62,0.480341537
0.63,0.481304654
0.64,0.482299613
0.65,0.483328619
0.66,0.484394177
0.67,0.485498934
0.68,0.486645986
0.69,0.487838652
0.7,0.489080718
0.71,0.489140727
0.72,0.48912467
0.73,0.489108382
0.74,0.489091943
0.75,0.489075301
0.76,0.489058468
0.77,0.489041441
0.78,0.489024201
0.79,0.489006816
0.8,0.488989217
0.81,0.491986948
0.82,0.494984473
0.83,0.497981813
0.84,0.500978985
0.85,0.50397595
0.86,0.506972728
0.87,0.509969337
0.88,0.512965738
0.89,0.515961969
0.9,0.51895803
0.91,0.521152676
0.92,0.529467942
0.93,0.538378414
0.94,0.543293625
0.95,0.548208837
0.96,0.553124049
0.97,0.558039261
0.98,0.562954472
0.99,0.567869684
1,0.572784896
1.01,0.577700108
1.02,0.58261532
1.03,0.587530531
1.04,0.592445743
1.05,0.597360955
1.06,0.594741164
1.07,0.592149276
1.08,0.589648959
1.09,0.587188776
1.1,0.584760286
1.11,0.582360884
1.12,0.57999148
1.13,0.577659775
1.14,0.575333587
1.15,0.573011773
1.16,0.570445898
1.17,0.567900195
1.18,0.565384017
1.19,0.562896738
1.2,0.560350948
1.21,0.557786352
1.22,0.555249305
1.23,0.552739518
1.24,0.550256661
1.25,0.547800413
1.26,0.545370511
1.27,0.542966678
1.28,0.540588335
1.29,0.538234914
1.3,0.535906822
1.31,0.533603862
1.32,0.531325788
1.33,0.52907239
1.34,0.526843466
1.35,0.52463881
1.36,0.522458225
1.37,0.520301545
1.38,0.51816855
1.39,0.516059077
1.4,0.513972929
1.41,0.51190995
1.42,0.509869965
1.43,0.507852806
1.44,0.505838845
1.45,0.503836628
1.46,0.50185675
1.47,0.499899096
1.48,0.497963516
1.49,0.496049862
1.5,0.494157962
1.51,0.492287734
1.52,0.490439014
1.53,0.488611689
1.54,0.486805601
1.55,0.485020657
1.56,0.483256727
1.57,0.481513683
1.58,0.479791431
1.59,0.47808983
1.6,0.476408792
1.61,0.474748188
1.62,0.47310794
1.63,0.471487916
1.64,0.46988804
1.65,0.468308195
1.66,0.466748306
1.67,0.465208259
1.68,0.463687983
1.69,0.462187368
1.7,0.460706303
1.71,0.459244772
1.72,0.457802624
1.73,0.456379822
1.74,0.454976266
1.75,0.453591877
1.76,0.452226593
1.77,0.450880314
1.78,0.449552985
1.79,0.448244537
1.8,0.446954891
1.81,0.445763437
1.82,0.444565576
1.83,0.443377456
1.84,0.442198988
1.85,0.441030141
1.86,0.439870828
1.87,0.438721005
1.88,0.437580609
1.89,0.436449588
1.9,0.43532788
1.91,0.434215434
1.92,0.433112198
1.93,0.432018109
1.94,0.430933149
1.95,0.429857241
1.96,0.428790345
1.97,0.427732393
1.98,0.426607313
1.99,0.425491102
2,0.424383726
2.01,0.423364336
2.02,0.422349896
2.03,0.421347754
2.04,0.420357811
2.05,0.419379948
2.06,0.418414072
2.07,0.417460074
2.08,0.416517876
2.09,0.415587356
2.1,0.414668426
2.11,0.413761012
2.12,0.412865016
2.13,0.411980345
2.14,0.411106935
2.15,0.410244711
2.16,0.409393589
2.17,0.408271064
2.18,0.40689403
2.19,0.405522917
2.2,0.404157871
2.21,0.402798874
2.22,0.401445974
2.23,0.400099216
2.24,0.398758633
2.25,0.397424232
2.26,0.396096052
2.27,0.394774068
2.28,0.393458348
2.29,0.392148831
2.3,0.390845595
2.31,0.389548598
2.32,0.388257835
2.33,0.386973329
2.34,0.385695031
2.35,0.384422992
2.36,0.383157148
2.37,0.381897515
2.38,0.380644063
2.39,0.379396774
2.4,0.378155649
2.41,0.376920661
2.42,0.375691798
2.43,0.374468994
2.44,0.37325228
2.45,0.372041597
2.46,0.371067655
2.47,0.370099742
2.48,0.369137752
2.49,0.368181724
2.5,0.367231598
2.51,0.366287325
2.52,0.365348953
2.53,0.36441636
2.54,0.363489564
2.55,0.362568504
2.56,0.361653203
2.57,0.360743573
2.58,0.359839632
2.59,0.358941294
2.6,0.358048538
2.61,0.357161365
2.62,0.356279734
2.63,0.355403598
2.64,0.354532914
2.65,0.353667643
2.66,0.352807792
2.67,0.351953319
2.68,0.351104146
2.69,0.350260309
2.7,0.349421715
2.71,0.348588338
2.72,0.347760162
2.73,0.346937175
2.74,0.346119286
2.75,0.34530652
2.76,0.344498796
2.77,0.343696121
2.78,0.342898432
2.79,0.342105744
2.8,0.341326504
2.81,0.340564792
2.82,0.339807938
2.83,0.339055902
2.84,0.338308661
2.85,0.337566194
2.86,0.336828442
2.87,0.33609541
2.88,0.335367
2.89,0.334643268
2.9,0.333924138
2.91,0.333209571
2.92,0.332499549
2.93,0.331794036
2.94,0.331093017
2.95,0.330396449
2.96,0.329704309
2.97,0.329016563
2.98,0.328333168
2.99,0.327654117
3,0.32697938
3.01,0.326315013
3.02,0.32565376
3.03,0.324995663
3.04,0.324340652
3.05,0.323688751
3.06,0.323039921
3.07,0.322394165
3.08,0.321751453
3.09,0.321111757
3.1,0.320475093
3.11,0.319841432
3.12,0.319210748
3.13,0.318583025
3.14,0.317958302
3.15,0.317336476
3.16,0.316717605
3.17,0.316101632
3.18,0.315488546
3.19,0.314878353
3.2,0.314271035
3.21,0.313666534
3.22,0.313064901
3.23,0.312466093
3.24,0.311870059
3.25,0.311276837
3.26,0.310686383
3.27,0.310098692
3.28,0.309513752
3.29,0.308931542
3.3,0.308352056
3.31,0.307775265
3.32,0.307201176
3.33,0.306629749
3.34,0.306060975
3.35,0.305494862
3.36,0.304931379
3.37,0.304370518
3.38,0.303812252
3.39,0.303256583
3.4,0.302703478
3.41,0.302152934
3.42,0.301604955
3.43,0.301059481
3.44,0.300516556
3.45,0.299976121
3.46,0.299438191
3.47,0.298902724
3.48,0.298369727
3.49,0.297839182
3.5,0.297311086
3.51,0.29678538
3.52,0.296262127
3.53,0.295741241
3.54,0.295222767
3.55,0.294706641
3.56,0.294192896
3.57,0.293681476
3.58,0.293172406
3.59,0.292684105
3.6,0.292209917
3.61,0.291738007
3.62,0.291268409
3.63,0.290801046
3.64,0.290335951
3.65,0.289873091
3.66,0.289412478
3.67,0.288954061
3.68,0.288497875
3.69,0.288043853
3.7,0.287592031
3.71,0.287142373
3.72,0.286694874
3.73,0.286249494
3.74,0.28580627
3.75,0.28536516
3.76,0.284926183
3.77,0.284489267
3.78,0.28405442
3.79,0.283621674
3.8,0.283190986
3.81,0.282762346
3.82,0.282335739
3.83,0.281911143
3.84,0.28148857
3.85,0.281067995
3.86,0.280621288
3.87,0.280176568
3.88,0.279733796
3.89,0.279292991
3.9,0.278854127
3.91,0.278417206
3.92,0.277982177
3.93,0.277549079
3.94,0.27711788
3.95,0.276688584
3.96,0.276261129
3.97,0.275835564
3.98,0.275411834
3.99,0.274989976
4,0.274569936
4.01,0.274182051
4.02,0.273795964
4.03,0.273411615
4.04,0.273029043
4.05,0.272648221
4.06,0.272269139
4.07,0.271891787
4.08,0.271516153
4.09,0.271142227
4.1,0.270770003
4.11,0.270399479
4.12,0.270030608
4.13,0.269663433
4.14,0.269297909
4.15,0.268934036
4.16,0.26857181
4.17,0.268211211
4.18,0.267852234
4.19,0.267494878
4.2,0.267139118
4.21,0.266784955
4.22,0.266432381
4.23,0.266081366
4.24,0.265731939
4.25,0.265384063
4.26,0.265037733
4.27,0.264692939
4.28,0.264349673
4.29,0.264007941
4.3,0.263677025
4.31,0.263341872
4.32,0.263008263
4.33,0.262676185
4.34,0.262345621
4.35,0.262016573
4.36,0.261689028
4.37,0.261362987
4.38,0.261038411
4.39,0.260722121
4.4,0.260422841
4.41,0.260124592
4.42,0.25982733
4.43,0.259531075
4.44,0.259235817
4.45,0.258941535
4.46,0.258648248
4.47,0.258355936
4.48,0.258064608
4.49,0.257774233
4.5,0.257484835
4.51,0.257196388
4.52,0.256908886
4.53,0.256622347
4.54,0.25633675
4.55,0.256052082
4.56,0.255768352
4.57,0.255485542
4.58,0.25520367
4.59,0.254922689
4.6,0.254642645
4.61,0.254363485
4.62,0.254085242
4.63,0.253807883
4.64,0.253531419
4.65,0.253255835
4.66,0.25298114
4.67,0.252707314
4.68,0.252434352
4.69,0.252162257
4.7,0.251891031
4.71,0.251620631
4.72,0.251351119
4.73,0.251082423
4.74,0.250814568
4.75,0.250547552
4.76,0.250281368
4.77,0.250015996
4.78,0.24975143
4.79,0.249487701
4.8,0.249224765
4.81,0.248962631
4.82,0.248701298
4.83,0.248440753
4.84,0.248180997
4.85,0.247922016
4.86,0.247663814
4.87,0.247406384
4.88,0.247149725
4.89,0.24689382
4.9,0.246638669
4.91,0.246384267
4.92,0.2461306
4.93,0.245877692
4.94,0.245625508
4.95,0.245374062
4.96,0.245123333
4.97,0.244873325
4.98,0.244624013
4.99,0.24437544
5,0.244127552
5.01,0.243880375
5.02,0.243633882
5.03,0.243388075
5.04,0.243142964
5.05,0.242898527
5.06,0.242654752
5.07,0.242411666
5.08,0.242169229
5.09,0.241927447
5.1,0.241686323
5.11,0.241445842
5.12,0.241206016
5.13,0.24096682
5.14,0.240728265
5.15,0.240490312
5.16,0.240253021
5.17,0.240016314
5.18,0.239780236
5.19,0.239544768
5.2,0.239309898
5.21,0.239075622
5.22,0.238841942
5.23,0.238608854
5.24,0.238376334
5.25,0.238144404
5.26,0.237913047
5.27,0.237682248
5.28,0.237452023
5.29,0.237222369
5.3,0.236993238
5.31,0.23676467
5.32,0.236531741
5.33,0.236278955
5.34,0.236026679
5.35,0.235774903
5.36,0.235523643
5.37,0.235272879
5.38,0.235022616
5.39,0.234772849
5.4,0.234523559
5.41,0.234274748
5.42,0.234026417
5.43,0.23377857
5.44,0.233531187
5.45,0.233284268
5.46,0.233037811
5.47,0.232791797
5.48,0.232546261
5.49,0.232301153
5.5,0.232056484
5.51,0.23181226
5.52,0.231568462
5.53,0.231325091
5.54,0.231082155
5.55,0.230839638
5.56,0.230597529
5.57,0.230355832
5.58,0.230114536
5.59,0.229873645
5.6,0.22963316
5.61,0.229393047
5.62,0.229153339
5.63,0.22891401
5.64,0.228675052
5.65,0.228436476
5.66,0.228198271
5.67,0.227960428
5.68,0.227722946
5.69,0.22748583
5.7,0.227249054
5.71,0.227012623
5.72,0.226776536
5.73,0.226540786
5.74,0.226335865
5.75,0.226153675
5.76,0.225971808
5.77,0.225790249
5.78,0.225609026
5.79,0.225428108
5.8,0.225247491
5.81,0.225067176
5.82,0.224887166
5.83,0.22470745
5.84,0.224528012
5.85,0.22434886
5.86,0.224170004
5.87,0.223991414
5.88,0.223813101
5.89,0.22363505
5.9,0.223457255
5.91,0.223279732
5.92,0.22310246
5.93,0.222925434
5.94,0.222748642
5.95,0.222572102
5.96,0.222395807
5.97,0.222219739
5.98,0.222043886
5.99,0.221868272
6,0.221692866
6.01,0.221527252
6.02,0.22137292
6.03,0.221219025
