Mach,CD Power-Off
0.97,0.574943372034726
0.98,0.582359212425964
0.99,0.589775052817202
1.0,0.59719089320844
1.01,0.604606733599678
1.02,0.612022573990916
1.03,0.619438414382154
1.04,0.626854254773392
1.05,0.63427009516463
1.06,0.631439269891949
1.07,0.628641623880105
1.08,0.62587681920448
1.09,0.623144487423721
1.1,0.620444239614743
1.11,0.617775756405516
1.12,0.615138698005919
1.13,0.612532704236913
1.14,0.609957504558256
1.15,0.607412768094979
1.16,0.604624771646618
1.17,0.60185775281068
1.18,0.599121460855265
1.19,0.596415624673253
1.2,0.593739932080859
1.21,0.59109415613146
1.22,0.58847796970674
1.23,0.585906439652545
1.24,0.583383684582594
1.25,0.580901727830271
1.26,0.578458142592164
1.27,0.576051523033199
1.28,0.573680845707386
1.29,0.571345410234299
1.3,0.569044567231708
1.31,0.566777821142595
1.32,0.564544679606004
1.33,0.562344774029815
1.34,0.560177712759373
1.35,0.558043168222309
1.36,0.555940835740313
1.37,0.553870406906583
1.38,0.551831622837017
1.39,0.549824240973769
1.4,0.547847949552335
1.41,0.545902594432174
1.42,0.543987888795305
1.43,0.542103667632196
1.44,0.540249701535748
1.45,0.538425790628515
1.46,0.536631720318322
1.47,0.534867363694586
1.48,0.533132488299761
1.49,0.531426964943507
1.5,0.529750577424908
1.51,0.528103182293658
1.52,0.526484657782714
1.53,0.524894810782482
1.54,0.523333479532434
1.55,0.521800564346562
1.56,0.520295883786312
1.57,0.51881932111162
1.58,0.517370743064309
1.59,0.515949992634132
1.6,0.514556978987082
1.61,0.513191542832397
1.62,0.511853607227228
1.63,0.510543005804004
1.64,0.509259663586686
1.65,0.508003417811759
1.66,0.506774236169893
1.67,0.505571937634728
1.68,0.504396467864297
1.69,0.503247699174676
1.7,0.502125533363202
1.71,0.501029900562017
1.72,0.49996065577363
1.73,0.498917755144556
1.74,0.497901096809851
1.75,0.496910563724858
1.76,0.495946120803898
1.77,0.495007644045866
1.78,0.494095070521851
1.79,0.493208328363477
1.8,0.492347335890736
1.81,0.491641958754413
1.82,0.49092116277318
1.83,0.49021138021571
1.84,0.489512534360811
1.85,0.488824578627227
1.86,0.488147419148327
1.87,0.487481021318809
1.88,0.486825302369685
1.89,0.486180220498707
1.9,0.485545699431442
1.91,0.484921689274127
1.92,0.484308141074795
1.93,0.483704991384386
1.94,0.483112213109597
1.95,0.482529730073918
1.96,0.481957511578639
1.97,0.481395483255527
1.98,0.480843636197095
1.99,0.480301913239712
2.0,0.479770271801964
2.01,0.479394568172225
2.02,0.479023281564631
2.03,0.478664187290721
2.04,0.47831723704575
2.05,0.477982365020214
2.06,0.477659520704764
2.07,0.477348656002164
2.08,0.477049714326393
